http://www.youtube.com/embed/Tu-vibriSVM,DeepShello,C / Eb G Bb C D Eb F G - C minor / Eb major hexatonic "DeepShello",
http://www.youtube.com/embed/U9xmLBa56p4,E major 11 *C# - E Major / A Lydian / B Mixolydian / C# Aeolian,E / A B C# D# E F# G# A B C# - E Major or A Lydian 11 - E Major /A Lydian / B Mixolydian / C# minor,
http://www.youtube.com/embed/ud8jflJrJ7E,ShelloPango octatonic,C / (D) (Eb) (F) G Bb [B] C D Eb F G Ab C (D) (F) - C "ShelloPango octatonic" 16 - C minor & harmonic minor,
http://www.youtube.com/embed/UEAJLuvYHVQ,C/G Major 14 - C Ionien / G Mixolydien,C/(E )(F)GA(B)CDE(F)GABC,
http://www.youtube.com/embed/uj6GScWIwx4,Celtic minor,D / (F) (G) A (Bb) C D E F G A C D E (F) G,
http://www.youtube.com/embed/Ur7sDmgJ8n4,Equinox,F / Ab C Db Eb F G Ab C F - F minor / Ab major hexatonic,
http://www.youtube.com/embed/UrQ-9Fk9SjY,AkeBono,E / A B C E F A B C E - E "AkeBono" 10 - E/A Minor pentatonic,
http://www.youtube.com/embed/UV75AGo6Ffo,Aeolian,G3 / C4 D4 Eb4 F4 G4 Ab4 C5 D5 Eb5 F5 G5 Bb5 - G/C "Aeolian" 13 - G Phrygian and C Aeolian hexatonic,
http://www.youtube.com/embed/vAo4OMdxPwM,Dorian,C# / G# A# B C# D# E F# G# - C# "Dorian" 9 - C# Dorian / G# Aeolian,
http://www.youtube.com/embed/VEQJuspkfIw,Celtic minor extended,D / (F) (G) A (Bb) C D E F G A C D (F) - D "Celtic minor extended" 14 - D Aeolian / A Phrygian,
http://www.youtube.com/embed/vMdftgjKGnk,Ngapa V2,(the low C was a bit of during the record but has been fine tune since then),
http://www.youtube.com/embed/vMW43m5qsNw,low Hijaz,A3 / Bb C# D E F G A Bb D - A "low Hijaz" 10,
http://www.youtube.com/embed/vRy5m_lCRK0,ShelloPango,C / G Bb C D Eb F G Ab C D - C Aeolian/G Phrygian 10 "ShelloPango",
http://www.youtube.com/embed/vWmXLpeVp-g,Phrygian,C / F G Ab Bb C Db Eb F - C Phrygian / F Aeolian heptatonic,
http://www.youtube.com/embed/w0VyauojuSQ,Harmonic minor & minor,E / (F#) (G) A B C [D] D# E F# G A B (C) [D] (D#) E - E "Harmonic minor & minor" 17 - E Harmonic minor & E Aeolian octatonic - 2 complete octaves - Octatonic handpan,
http://www.youtube.com/embed/wEN-ov1tzdo,D3 major & B2 minor 17 Hybrid,(B2) D / (E)(F#) G A B C# D E F# (G) A B (C#)(D)(E )+{tac=A5}{Gu=G5 B5}{tac=D6},
http://www.youtube.com/embed/WiWH_vQeDLY,D Dorian 10 - D Dorian / A Aeolian,D/ABCDEFGAC,
http://www.youtube.com/embed/WNpWn7yzOMo,Kurd extended,D minor / A Phrygian 16 "Kurd" - D/(F)(G)ABbCDEFGAC(D)(E)(F)(G){Gu=A5-C6},
http://www.youtube.com/embed/x2bmmi6RPxg,Celtic minor,D/(E )(F)(G)A(Bb)CDEFGACD(E)(F)(G),
http://www.youtube.com/embed/xadWb8zgPNA,Equinox heptatonic,F3 / Ab Bb C Db Eb F G Ab C - F "Equinox heptatonic" 10 - F minor - Ab Major,
http://www.youtube.com/embed/XG7seuYy4c4,Celtic minor,C# / G# B C# D# E F# G# B C# - C# & G# Minor hexatonic,
http://www.youtube.com/embed/-xQiRlmt-oA,Xiao Xiong Diao,C / F G Ab C D Eb F G - C "Xiao Xiong Diao" 9 - C minor / F Dorian hexatonic,
http://www.youtube.com/embed/ycXl9gRXj00,Equinox,F / Ab C Db Eb F G Ab C - F "Equinox" - F minor - Ab Major - Played by Mia LEV,
http://www.youtube.com/embed/yDP31fo5fhE,Celtic minor,D / A C D E F G A C D A - D "Celtic minor" 11 - D/A minor hexatonic,
http://www.youtube.com/embed/Ym0Zhl4l5Gg,Goonkali,B/F#GBC#DF#GB - "Goonkali" 9 - B eolien pentatonic / F# phrygian pentatonic,
http://www.youtube.com/embed/YuT2DeONzr4,ShelloPango,B / F# A B C# D E F# G B - B "ShelloPango" 10 - B Aeolian / F# Phrygian heptatonic,
http://www.youtube.com/embed/ZCRNwDfV0qE,Hijaz hexatonic,E / B C D# E F# G B C E - E/B "Hijaz hexatonic" 10 - E Harmonic minor / B hijaz hexatonic,
http://www.youtube.com/embed/Zue5sjnCIYE,Major,B / F# G# A# B C# D# E F# - B Ionien/F# Mixolydien 9,
